,departure_airport_id,destination_airport_id,airline_id,distance
5415,BVA,ACE,FR,2640
5416,BVA,AGP,FR,1517
5417,BVA,AHO,FR,1093
5418,BVA,ALC,FR,1260
5419,BVA,BCN,FR,907
5420,BVA,BDS,FR,1576
5421,BVA,BGY,FR,707
5422,BVA,BLQ,FR,884
5423,BVA,BRI,FR,1467
5424,BVA,BTS,FR,1112
5425,BVA,BUD,FR,1281
5426,BVA,BZR,FR,688
5427,BVA,CAG,FR,1260
5428,BVA,CIA,FR,1176
5429,BVA,DUB,FR,728
5430,BVA,FAO,FR,1603
5431,BVA,GRO,FR,841
5432,BVA,GSE,FR,1124
5433,BVA,KRK,FR,1268
5434,BVA,LIS,FR,1484
5435,BVA,MAD,FR,1093
5436,BVA,MAN,FR,529
5437,BVA,NYO,FR,1410
5438,BVA,OPO,FR,1240
5439,BVA,PMI,FR,1102
5440,BVA,PSA,FR,900
5441,BVA,PSR,FR,1214
5442,BVA,PUY,FR,1024
5443,BVA,RYG,FR,1235
5444,BVA,SNN,FR,850
5445,BVA,SVQ,FR,1484
5446,BVA,TFS,FR,2862
5447,BVA,TPS,FR,1527
5448,BVA,TRS,FR,940
5449,BVA,TSF,FR,865
5450,BVA,VLC,FR,1126
5451,BVA,VNO,FR,1676
5452,BVA,WMI,FR,1336
5453,BVA,ZAD,FR,1167
5454,BVA,ZAZ,FR,899
5455,BVE,STN,FR,766
5456,BZG,BHX,FR,1324
5457,BZG,DUB,FR,1605
5458,BZG,STN,FR,1205
5459,BZR,BRE,FR,1153
5460,BZR,BRS,FR,1005
5461,BZR,BVA,FR,688
5462,BZR,EDI,FR,1483
5463,BZR,LTN,FR,990
5464,BZR,MAN,FR,1189
5465,BZR,NRN,FR,943
5466,BZR,NYO,FR,1954
5467,BZR,RYG,FR,1855
5468,CAG,BGY,FR,716
5469,CAG,BRI,FR,687
5470,CAG,BVA,FR,1260
5471,CAG,CIA,FR,412
5472,CAG,CRL,FR,1297
5473,CAG,CUF,FR,600
5474,CAG,FKB,FR,1062
5475,CAG,GOA,FR,574
5476,CAG,GRO,FR,607
5477,CAG,HHN,FR,1197
5478,CAG,KRK,FR,1469
5479,CAG,KUN,FR,2075
5480,CAG,MAD,FR,1084
5481,CAG,MRS,FR,564
5482,CAG,NRN,FR,1391
5483,CAG,PEG,FR,516
5484,CAG,PMF,FR,628
5485,CAG,PSA,FR,505
5486,CAG,PSR,FR,557
5487,CAG,TPS,FR,333
5488,CAG,TSF,FR,756
5489,CCF,BLL,FR,1476
5490,CCF,BOH,FR,897
5491,CCF,CRL,FR,821
5492,CCF,DUB,FR,1297
5493,CCF,EIN,FR,944
5494,CCF,EMA,FR,1102
5495,CCF,LPL,FR,1187
5496,CCF,OPO,FR,929
5497,CCF,PIK,FR,1453
5498,CCF,STN,FR,976
5499,CFE,OPO,FR,1079
5500,CFU,BLL,FR,1961
5501,CFU,BRE,FR,1717
5502,CFU,CIA,FR,663
5503,CFU,CRL,FR,1706
5504,CFU,EDI,FR,2492
5505,CFU,EIN,FR,1730
5506,CFU,EMA,FR,2183
5507,CFU,LBA,FR,2267
5508,CFU,MAN,FR,2268
5509,CFU,NRN,FR,1705
5510,CFU,PIK,FR,2525
5511,CFU,RYG,FR,2290
5512,CFU,STN,FR,2036
5513,CGN,AGP,FR,1829
5514,CGN,FAO,FR,1950
5515,CGN,GRO,FR,1051
5516,CGN,PMI,FR,1303
5517,CGN,TFS,FR,3223
5518,CHQ,ATH,FR,268
5519,CHQ,BGY,FR,1656
5520,CHQ,BLL,FR,2519
5521,CHQ,BOH,FR,2681
5522,CHQ,BRE,FR,2288
5523,CHQ,BRS,FR,2767
5524,CHQ,CIA,FR,1219
5525,CHQ,CRL,FR,2292
5526,CHQ,DUB,FR,3086
5527,CHQ,EIN,FR,2315
5528,CHQ,EMA,FR,2770
5529,CHQ,FMM,FR,1796
5530,CHQ,HHN,FR,2104
5531,CHQ,KTW,FR,1710
5532,CHQ,LBA,FR,2853
5533,CHQ,MRS,FR,1841
5534,CHQ,NRN,FR,2288
5535,CHQ,NYO,FR,2639
5536,CHQ,RYG,FR,2823
5537,CHQ,SKG,FR,564
5538,CHQ,STN,FR,2623
5539,CHQ,TSF,FR,1508
5540,CHQ,VNO,FR,2125
5541,CHQ,WMI,FR,1901
5542,CHQ,WRO,FR,1826
5543,CIA,AGP,FR,1575
5544,CIA,AHO,FR,382
5545,CIA,BCN,FR,876
5546,CIA,BDS,FR,465
5547,CIA,BLL,FR,1570
5548,CIA,BOD,FR,1126
5549,CIA,BRI,FR,354
5550,CIA,BTS,FR,795
5551,CIA,BUD,FR,818
5552,CIA,BVA,FR,1176
5553,CIA,CAG,FR,412
5554,CIA,CFU,FR,663
5555,CIA,CHQ,FR,1219
5556,CIA,CIY,FR,561
5557,CIA,CRL,FR,1147
5558,CIA,DUB,FR,1904
5559,CIA,EDI,FR,1949
5560,CIA,EIN,FR,1205
5561,CIA,EMA,FR,1608
5562,CIA,FKB,FR,852
5563,CIA,FMM,FR,712
5564,CIA,GSE,FR,1777
5565,CIA,HHN,FR,995
5566,CIA,IBZ,FR,1004
5567,CIA,KRK,FR,1074
5568,CIA,MAD,FR,1359
5569,CIA,MAN,FR,1694
5570,CIA,MRS,FR,630
5571,CIA,NRN,FR,1194
5572,CIA,NYO,FR,1912
5573,CIA,OPO,FR,1767
5574,CIA,PIK,FR,1967
5575,CIA,PMI,FR,867
5576,CIA,POZ,FR,1223
5577,CIA,RYG,FR,1958
5578,CIA,SDR,FR,1353
5579,CIA,SKG,FR,879
5580,CIA,STN,FR,1459
5581,CIA,SVQ,FR,1653
5582,CIA,TPS,FR,432
5583,CIA,VLC,FR,1131
5584,CIA,VNO,FR,1703
5585,CIA,WMI,FR,1330
5586,CIA,WRO,FR,1084
5587,CIY,CIA,FR,561
5588,CIY,CRL,FR,1701
5589,CIY,DUB,FR,2433
5590,CIY,HHN,FR,1555
5591,CIY,KUN,FR,2123
5592,CIY,PSA,FR,824
5593,CIY,STN,FR,2002
5594,CRL,ACE,FR,2831
5595,CRL,AGP,FR,1691
5596,CRL,AHO,FR,1132
5597,CRL,ALC,FR,1410
5598,CRL,AOI,FR,1015
5599,CRL,BCN,FR,1035
5600,CRL,BDS,FR,1509
5601,CRL,BGY,FR,659
5602,CRL,BIQ,FR,899
5603,CRL,BLQ,FR,834
5604,CRL,BOD,FR,735
5605,CRL,BRI,FR,1405
5606,CRL,BTS,FR,957
5607,CRL,BUD,FR,1130
5608,CRL,CAG,FR,1297
5609,CRL,CCF,FR,821
5610,CRL,CFU,FR,1706
5611,CRL,CHQ,FR,2292
5612,CRL,CIA,FR,1147
5613,CRL,CIY,FR,1701
5614,CRL,DUB,FR,804
5615,CRL,EDI,FR,801
5616,CRL,EGC,FR,692
5617,CRL,FAO,FR,1792
5618,CRL,FNI,FR,745
5619,CRL,FSC,FR,1058
5620,CRL,FUE,FR,2891
5621,CRL,GOA,FR,748
5622,CRL,GRO,FR,960
5623,CRL,IBZ,FR,1310
5624,CRL,KRK,FR,1088
5625,CRL,LEI,FR,1608
5626,CRL,LPA,FR,3012
5627,CRL,LRH,FR,632
5628,CRL,MAD,FR,1272
5629,CRL,MAN,FR,562
5630,CRL,MPL,FR,766
5631,CRL,MRS,FR,782
5632,CRL,NYO,FR,1221
5633,CRL,OPO,FR,1439
5634,CRL,PEG,FR,1021
5635,CRL,PGF,FR,866
5636,CRL,PMI,FR,1220
5637,CRL,PSA,FR,876
5638,CRL,PSR,FR,1160
5639,CRL,PUY,FR,939
5640,CRL,RDZ,FR,688
5641,CRL,REU,FR,1066
5642,CRL,RHO,FR,2447
5643,CRL,RYG,FR,1070
5644,CRL,SDR,FR,1001
5645,CRL,SKG,FR,1809
5646,CRL,SUF,FR,1583
5647,CRL,SVQ,FR,1666
5648,CRL,TFS,FR,3057
5649,CRL,TGD,FR,1444
5650,CRL,TPS,FR,1533
5651,CRL,TRN,FR,631
5652,CRL,TRS,FR,843
5653,CRL,TSF,FR,784
5654,CRL,VLC,FR,1279
5655,CRL,VNO,FR,1476
5656,CRL,VOL,FR,1901
5657,CRL,WMI,FR,1141
5658,CRL,ZAD,FR,1081
5659,CRL,ZAZ,FR,1064
5660,CRL,ZTH,FR,1919
5661,CTA,BGY,FR,1015
5662,CTA,BLQ,FR,847
5663,CTA,EIN,FR,1731
5664,CTA,FCO,FR,539
5665,CTA,MAD,FR,1641
5666,CTA,MRS,FR,1064
5667,CTA,TRN,FR,1058
5668,CTA,TSF,FR,940
5669,CUF,AHO,FR,438
5670,CUF,CAG,FR,600
5671,CUF,TPS,FR,842
5672,DLE,LIS,FR,1496
5673,DLE,OPO,FR,1294
5674,DNR,EMA,FR,474
5675,DNR,STN,FR,401
5676,DTM,AGP,FR,1907
5677,DTM,AHO,FR,1211
5678,DTM,FAO,FR,2025
5679,DTM,GRO,FR,1130
5680,DTM,KRK,FR,869
5681,DTM,OPO,FR,1686
5682,DTM,PMI,FR,1382
5683,DTM,STN,FR,509
5684,DUB,ACE,FR,2786
5685,DUB,AGP,FR,1867
5686,DUB,AHO,FR,1792
5687,DUB,ALC,FR,1739
5688,DUB,BCN,FR,1485
5689,DUB,BGY,FR,1433
5690,DUB,BHX,FR,321
5691,DUB,BIQ,FR,1159
5692,DUB,BLQ,FR,1610
5693,DUB,BRE,FR,1001
5694,DUB,BRI,FR,2193
5695,DUB,BRS,FR,330
5696,DUB,BSL,FR,1168
5697,DUB,BTS,FR,1741
5698,DUB,BUD,FR,1914
5699,DUB,BVA,FR,728
5700,DUB,BZG,FR,1605
5701,DUB,CCF,FR,1297
5702,DUB,CHQ,FR,3086
5703,DUB,CIA,FR,1904
5704,DUB,CIY,FR,2433
5705,DUB,CRL,FR,804
5706,DUB,EDI,FR,337
5707,DUB,EIN,FR,818
5708,DUB,EMA,FR,336
5709,DUB,FAO,FR,1829
5710,DUB,FMM,FR,1305
5711,DUB,FUE,FR,2844
5712,DUB,GDN,FR,1615
5713,DUB,GRO,FR,1445
5714,DUB,HHN,FR,1007
5715,DUB,IBZ,FR,1719
5716,DUB,KRK,FR,1820
5717,DUB,KTW,FR,1758
5718,DUB,KUN,FR,1966
5719,DUB,LBA,FR,307
5720,DUB,LEI,FR,1867
5721,DUB,LGW,FR,484
5722,DUB,LIS,FR,1642
5723,DUB,LPA,FR,2931
5724,DUB,LPL,FR,227
5725,DUB,LRH,FR,883
5726,DUB,LTN,FR,433
5727,DUB,MAD,FR,1454
5728,DUB,MAN,FR,265
5729,DUB,MJV,FR,1789
5730,DUB,MLA,FR,2532
5731,DUB,NCE,FR,1466
5732,DUB,NCL,FR,347
5733,DUB,NTE,FR,771
5734,DUB,OPO,FR,1365
5735,DUB,OTP,FR,2529
5736,DUB,PIK,FR,256
5737,DUB,PMI,FR,1686
5738,DUB,POZ,FR,1545
5739,DUB,PRG,FR,1454
5740,DUB,PSA,FR,1628
5741,DUB,RDZ,FR,1186
5742,DUB,REU,FR,1473
5743,DUB,RIX,FR,1942
5744,DUB,RYG,FR,1235
5745,DUB,RZE,FR,1967
5746,DUB,SDR,FR,1125
5747,DUB,STN,FR,470
5748,DUB,SVQ,FR,1779
5749,DUB,SXF,FR,1328
5750,DUB,SZZ,FR,1395
5751,DUB,TFS,FR,2945
5752,DUB,TSF,FR,1581
5753,DUB,TUF,FR,829
5754,DUB,VLC,FR,1610
5755,DUB,VNO,FR,2048
5756,DUB,WMI,FR,1796
5757,DUB,WRO,FR,1589
5758,DUB,ZAD,FR,1881
5759,EBU,OPO,FR,1150
5760,EDI,ACE,FR,3110
5761,EDI,AGP,FR,2144
5762,EDI,ALC,FR,1975
5763,EDI,BCN,FR,1676
5764,EDI,BLQ,FR,1635
5765,EDI,BOD,FR,1250
5766,EDI,BRE,FR,847
5767,EDI,BTS,FR,1642
5768,EDI,BZR,FR,1483
5769,EDI,CFU,FR,2492
5770,EDI,CIA,FR,1949
5771,EDI,CRL,FR,801
5772,EDI,DUB,FR,337
5773,EDI,FAO,FR,2133
5774,EDI,FUE,FR,3169
5775,EDI,GDN,FR,1392
5776,EDI,GSE,FR,946
5777,EDI,HHN,FR,974
5778,EDI,KRK,FR,1670
5779,EDI,KUN,FR,1723
5780,EDI,LPA,FR,3259
5781,EDI,MLA,FR,2609
5782,EDI,MRS,FR,1519
5783,EDI,NRN,FR,789
5784,EDI,PMI,FR,1877
5785,EDI,POZ,FR,1365
5786,EDI,PSA,FR,1677
5787,EDI,RYG,FR,921
5788,EDI,SDR,FR,1392
5789,EDI,TFS,FR,3276
5790,EFL,STN,FR,2195
5791,EGC,BRS,FR,767
5792,EGC,CRL,FR,692
5793,EGC,EMA,FR,900
5794,EGC,LPL,FR,977
5795,EGC,STN,FR,785
5796,EIN,ACE,FR,2957
5797,EIN,AGP,FR,1818
5798,EIN,AHO,FR,1223
5799,EIN,ALC,FR,1535
5800,EIN,BDS,FR,1538
5801,EIN,BGY,FR,716
5802,EIN,CCF,FR,944
5803,EIN,CFU,FR,1730
5804,EIN,CHQ,FR,2315
5805,EIN,CIA,FR,1205
5806,EIN,CTA,FR,1731
5807,EIN,DUB,FR,818
5808,EIN,FAO,FR,1918
5809,EIN,GRO,FR,1080
5810,EIN,IBZ,FR,1432
5811,EIN,KRK,FR,1023
5812,EIN,LPA,FR,3137
5813,EIN,MJV,FR,1596
5814,EIN,MLA,FR,1878
5815,EIN,MRS,FR,890
5816,EIN,NOC,FR,993
5817,EIN,OPO,FR,1560
5818,EIN,PMI,FR,1338
5819,EIN,PSA,FR,941
5820,EIN,REU,FR,1189
5821,EIN,STN,FR,357
5822,EIN,SVQ,FR,1793
5823,EIN,TPS,FR,1605
5824,EIN,TSF,FR,816
5825,EIN,WMI,FR,1050
5826,EMA,ACE,FR,2840
5827,EMA,AGP,FR,1813
5828,EMA,ALC,FR,1618
5829,EMA,BCN,FR,1307
5830,EMA,BGY,FR,1126
5831,EMA,CCF,FR,1102
5832,EMA,CFU,FR,2183
5833,EMA,CHQ,FR,2770
5834,EMA,CIA,FR,1608
5835,EMA,DNR,FR,474
5836,EMA,DUB,FR,336
5837,EMA,EGC,FR,900
5838,EMA,FAO,FR,1832
5839,EMA,FUE,FR,2900
5840,EMA,GRO,FR,1253
5841,EMA,IBZ,FR,1565
5842,EMA,KRK,FR,1488
5843,EMA,LEI,FR,1779
5844,EMA,LIG,FR,795
5845,EMA,LPA,FR,3001
5846,EMA,LRH,FR,739
5847,EMA,MAH,FR,1502
5848,EMA,MJV,FR,1674
5849,EMA,NOC,FR,510
5850,EMA,ORK,FR,498
5851,EMA,PMI,FR,1508
5852,EMA,PSA,FR,1333
5853,EMA,REU,FR,1312
5854,EMA,RHO,FR,2924
5855,EMA,RIX,FR,1670
5856,EMA,RZE,FR,1637
5857,EMA,SXF,FR,1002
5858,EMA,TFS,FR,3028
5859,EMA,TSF,FR,1262
5860,EMA,VLC,FR,1484
5861,EMA,WMI,FR,1477
5862,EMA,WRO,FR,1259
5863,FAO,BHX,FR,1784
5864,FAO,BLL,FR,2446
5865,FAO,BOH,FR,1605
5866,FAO,BRE,FR,2204
5867,FAO,BRS,FR,1650
5868,FAO,BVA,FR,1603
5869,FAO,CGN,FR,1950
5870,FAO,CRL,FR,1792
5871,FAO,DTM,FR,2025
5872,FAO,DUB,FR,1829
5873,FAO,EDI,FR,2133
5874,FAO,EIN,FR,1918
5875,FAO,EMA,FR,1832
5876,FAO,FMM,FR,1919
5877,FAO,HHN,FR,1884
5878,FAO,KIR,FR,1690
5879,FAO,LBA,FR,1935
5880,FAO,LDY,FR,2005
5881,FAO,LIS,FR,221
5882,FAO,LPL,FR,1857
5883,FAO,MAN,FR,1869
5884,FAO,MST,FR,1889
5885,FAO,NOC,FR,1879
5886,FAO,NRN,FR,1965
5887,FAO,OPO,FR,474
5888,FAO,ORK,FR,1649
5889,FAO,PIK,FR,2072
5890,FAO,SNN,FR,1745
5891,FAO,STN,FR,1774
5892,FCO,BCN,FR,846
5893,FCO,BRU,FR,1172
5894,FCO,CTA,FR,539
5895,FCO,PMO,FR,409
5896,FCO,SUF,FR,467
5897,FKB,ACE,FR,2875
5898,FKB,AGP,FR,1688
5899,FKB,ALC,FR,1357
5900,FKB,BRI,FR,1088
5901,FKB,CAG,FR,1062
5902,FKB,CIA,FR,852
5903,FKB,GRO,FR,870
5904,FKB,LPA,FR,3066
5905,FKB,OPO,FR,1556
5906,FKB,PMI,FR,1110
5907,FKB,SKG,FR,1489
5908,FKB,STN,FR,654
5909,FKB,TFS,FR,3123
5910,FKB,TPS,FR,1259
5911,FKB,ZAD,FR,760
5912,FMM,AGP,FR,1740
5913,FMM,AHO,FR,832
5914,FMM,ALC,FR,1387
5915,FMM,CHQ,FR,1796
5916,FMM,CIA,FR,712
5917,FMM,DUB,FR,1305
5918,FMM,FAO,FR,1919
5919,FMM,GRO,FR,896
5920,FMM,OPO,FR,1668
5921,FMM,PMI,FR,1113
5922,FMM,SNN,FR,1451
5923,FMM,STN,FR,835
5924,FMM,TFS,FR,3199
5925,FMM,TPS,FR,1135
5926,FMO,AGP,FR,1966
5927,FMO,GRO,FR,1196
5928,FNI,CRL,FR,745
5929,FNI,LPL,FR,1190
5930,FNI,LTN,FR,970
5931,FSC,CRL,FR,1058
5932,FUE,BCN,FR,2031
5933,FUE,BGY,FR,2815
5934,FUE,BHX,FR,2849
5935,FUE,BOH,FR,2679
5936,FUE,BRE,FR,3304
5937,FUE,CRL,FR,2891
5938,FUE,DUB,FR,2844
5939,FUE,EDI,FR,3169
5940,FUE,EMA,FR,2900
5941,FUE,LBA,FR,2995
5942,FUE,LPL,FR,2909
5943,FUE,LTN,FR,2835
5944,FUE,MAD,FR,1633
5945,FUE,MAN,FR,2926
5946,FUE,NRN,FR,3064
5947,FUE,ORK,FR,2638
5948,FUE,PIK,FR,3098
5949,FUE,PSA,FR,2742
5950,FUE,SNN,FR,2726
5951,FUE,STN,FR,2856
5952,GDN,BHX,FR,1351
5953,GDN,BRS,FR,1454
5954,GDN,DUB,FR,1615
5955,GDN,EDI,FR,1392
5956,GDN,LBA,FR,1308
5957,GDN,MAN,FR,1359
5958,GDN,ORK,FR,1809
5959,GDN,PSA,FR,1324
5960,GDN,RYG,FR,725
5961,GDN,STN,FR,1243
5962,GDN,WMI,FR,258
5963,GOA,BRI,FR,741
5964,GOA,CAG,FR,574
5965,GOA,CRL,FR,748
5966,GOA,STN,FR,1046
5967,GOA,TPS,FR,784
5968,GRO,AHO,FR,483
5969,GRO,BDS,FR,1274
5970,GRO,BGY,FR,697
5971,GRO,BLL,FR,1606
5972,GRO,BOH,FR,1048
5973,GRO,BRE,FR,1318
5974,GRO,BRS,FR,1133
5975,GRO,BTS,FR,1329
5976,GRO,BVA,FR,841
5977,GRO,CAG,FR,607
5978,GRO,CGN,FR,1051
5979,GRO,CRL,FR,960
5980,GRO,DTM,FR,1130
5981,GRO,DUB,FR,1445
5982,GRO,EIN,FR,1080
5983,GRO,EMA,FR,1253
5984,GRO,FKB,FR,870
5985,GRO,FMM,FR,896
5986,GRO,FMO,FR,1196
5987,GRO,GRQ,FR,1279
5988,GRO,HHN,FR,959
5989,GRO,IBZ,FR,356
5990,GRO,KRK,FR,1592
5991,GRO,LBA,FR,1369
5992,GRO,LPP,FR,2725
5993,GRO,LTN,FR,1133
5994,GRO,MAN,FR,1327
5995,GRO,MLA,FR,1214
5996,GRO,MST,FR,1027
5997,GRO,NCL,FR,1496
5998,GRO,NRN,FR,1108
5999,GRO,PMI,FR,261
6000,GRO,POZ,FR,1575
6001,GRO,PSA,FR,653
6002,GRO,PSR,FR,942
6003,GRO,SFT,FR,2781
6004,GRO,SKG,FR,1693
6005,GRO,STN,FR,1126
6006,GRO,TLL,FR,2468
6007,GRO,TMP,FR,2577
6008,GRO,TPS,FR,940
6009,GRO,WRO,FR,1483
6010,GRQ,GRO,FR,1279
6011,GRQ,PMI,FR,1536
6012,GSE,AGP,FR,2636
6013,GSE,AHO,FR,1923
6014,GSE,ALC,FR,2347
6015,GSE,BGY,FR,1353
6016,GSE,BVA,FR,1124
6017,GSE,CIA,FR,1777
6018,GSE,EDI,FR,946
6019,GSE,MLA,FR,2444
6020,GSE,MRS,FR,1659
6021,GSE,PMI,FR,2129
6022,GSE,PSA,FR,1570
6023,GSE,STN,FR,989
6024,GSE,ZAD,FR,1538
6025,HAU,AGP,FR,2615
6026,HAU,ALC,FR,2377
6027,HAU,BRE,FR,734
6028,HAU,PSA,FR,1776
6029,HAU,STN,FR,885
6030,HAU,ZAD,FR,1827
6031,HHN,ACE,FR,2922
6032,HHN,AGP,FR,1751
6033,HHN,AHO,FR,1039
6034,HHN,ALC,FR,1437
6035,HHN,BGY,FR,508
6036,HHN,BRI,FR,1225
6037,HHN,CAG,FR,1197
6038,HHN,CHQ,FR,2104
6039,HHN,CIA,FR,995
6040,HHN,CIY,FR,1555
6041,HHN,DUB,FR,1007
6042,HHN,EDI,FR,974
6043,HHN,FAO,FR,1884
6044,HHN,GRO,FR,959
6045,HHN,IBZ,FR,1316
6046,HHN,KIR,FR,1196
6047,HHN,KUN,FR,1264
6048,HHN,LIS,FR,1793
6049,HHN,MPL,FR,751
6050,HHN,OPO,FR,1567
6051,HHN,PDV,FR,1610
6052,HHN,PMI,FR,1209
6053,HHN,PSA,FR,736
6054,HHN,PSR,FR,990
6055,HHN,PUY,FR,752
6056,HHN,REU,FR,1086
6057,HHN,RIX,FR,1345
6058,HHN,SCQ,FR,1430
6059,HHN,SDR,FR,1111
6060,HHN,SKG,FR,1610
6061,HHN,STN,FR,537
6062,HHN,SUF,FR,1417
6063,HHN,TFS,FR,3161
6064,HHN,TMP,FR,1625
6065,HHN,TPS,FR,1401
6066,HHN,TSF,FR,603
6067,HHN,VLC,FR,1312
6068,HHN,VOL,FR,1707
6069,HHN,XRY,FR,1815
6070,HHN,ZAD,FR,891
6071,IBZ,AGP,FR,570
6072,IBZ,BCN,FR,276
6073,IBZ,BGY,FR,1019
6074,IBZ,BHX,FR,1529
6075,IBZ,BLQ,FR,1035
6076,IBZ,BOH,FR,1347
6077,IBZ,BRS,FR,1427
6078,IBZ,CIA,FR,1004
6079,IBZ,CRL,FR,1310
6080,IBZ,DUB,FR,1719
6081,IBZ,EIN,FR,1432
6082,IBZ,EMA,FR,1565
6083,IBZ,GRO,FR,356
6084,IBZ,HHN,FR,1316
6085,IBZ,LBA,FR,1682
6086,IBZ,LPL,FR,1639
6087,IBZ,MAD,FR,458
6088,IBZ,MAN,FR,1634
6089,IBZ,MRS,FR,601
6090,IBZ,NRN,FR,1463
6091,IBZ,PIK,FR,1902
6092,IBZ,PSA,FR,923
6093,IBZ,STN,FR,1449
6094,IBZ,VLC,FR,173
6095,KGS,BGY,FR,1751
6096,KGS,KRK,FR,1588
6097,KGS,KUN,FR,2033
6098,KGS,LBA,FR,2906
6099,KGS,LPL,FR,2948
6100,KGS,RYG,FR,2770
6101,KGS,STN,FR,2689
6102,KIR,ALC,FR,1694
6103,KIR,FAO,FR,1690
6104,KIR,HHN,FR,1196
6105,KIR,LTN,FR,626
6106,KIR,STN,FR,667
6107,KRK,AGP,FR,2445
6108,KRK,ALC,FR,2074
6109,KRK,BGY,FR,896
6110,KRK,BHX,FR,1515
6111,KRK,BLQ,FR,887
6112,KRK,BVA,FR,1268
6113,KRK,CAG,FR,1469
6114,KRK,CIA,FR,1074
6115,KRK,CRL,FR,1088
6116,KRK,DTM,FR,869
6117,KRK,DUB,FR,1820
6118,KRK,EDI,FR,1670
6119,KRK,EIN,FR,1023
6120,KRK,EMA,FR,1488
6121,KRK,GRO,FR,1592
6122,KRK,KGS,FR,1588
6123,KRK,LBA,FR,1521
6124,KRK,LPL,FR,1593
6125,KRK,MAD,FR,2103
6126,KRK,MAN,FR,1555
6127,KRK,MLA,FR,1638
6128,KRK,NYO,FR,986
6129,KRK,PSA,FR,1006
6130,KRK,RYG,FR,1182
6131,KRK,SNN,FR,1999
6132,KRK,STN,FR,1378
6133,KRK,TPS,FR,1471
6134,KTW,ALC,FR,2055
6135,KTW,BHX,FR,1454
6136,KTW,CHQ,FR,1710
6137,KTW,DUB,FR,1758
6138,KTW,STN,FR,1319
6139,KUN,ALC,FR,2616
6140,KUN,BHX,FR,1712
6141,KUN,BRS,FR,1818
6142,KUN,CAG,FR,2075
6143,KUN,CIY,FR,2123
6144,KUN,DUB,FR,1966
6145,KUN,EDI,FR,1723
6146,KUN,HHN,FR,1264
6147,KUN,KGS,FR,2033
6148,KUN,LGW,FR,1667
6149,KUN,LTN,FR,1647
6150,KUN,MLA,FR,2248
6151,KUN,NOC,FR,2111
6152,KUN,PMI,FR,2333
6153,KUN,RHO,FR,2086
6154,KUN,RYG,FR,937
6155,KUN,STN,FR,1608
6156,KUN,TPS,FR,2087
6157,LBA,ACE,FR,2935
6158,LBA,AGP,FR,1924
6159,LBA,ALC,FR,1734
6160,LBA,BGY,FR,1220
6161,LBA,CFU,FR,2267
6162,LBA,CHQ,FR,2853
6163,LBA,DUB,FR,307
6164,LBA,FAO,FR,1935
6165,LBA,FUE,FR,2995
6166,LBA,GDN,FR,1308
6167,LBA,GRO,FR,1369
6168,LBA,IBZ,FR,1682
6169,LBA,KGS,FR,2906
6170,LBA,KRK,FR,1521
6171,LBA,LIG,FR,912
6172,LBA,MJV,FR,1790
6173,LBA,MLA,FR,2359
6174,LBA,MPL,FR,1215
6175,LBA,PMI,FR,1625
6176,LBA,PSA,FR,1431
6177,LBA,TFS,FR,3117
6178,LBA,TSF,FR,1346
6179,LBC,BGY,FR,907
6180,LBC,PMI,FR,1695
6181,LBC,PSA,FR,1125
6182,LDE,BGY,FR,818
6183,LDE,STN,FR,968
6184,LDY,BHX,FR,457
6185,LDY,FAO,FR,2005
6186,LDY,LPL,FR,338
6187,LDY,PIK,FR,171
6188,LDY,STN,FR,601
6189,LEI,CRL,FR,1608
6190,LEI,DUB,FR,1867
6191,LEI,EMA,FR,1779
6192,LEI,NRN,FR,1772
6193,LEI,STN,FR,1684
6194,LEJ,STN,FR,828
6195,LGW,DUB,FR,484
6196,LGW,KUN,FR,1667
6197,LGW,ORK,FR,579
6198,LGW,SNN,FR,622
6199,LGW,SVQ,FR,1591
6200,LIG,BRS,FR,677
6201,LIG,EMA,FR,795
6202,LIG,LBA,FR,912
6203,LIG,LPL,FR,879
6204,LIG,STN,FR,673
6205,LIL,MRS,FR,808
6206,LIL,OPO,FR,1375
6207,LIS,BRU,FR,1717
6208,LIS,BVA,FR,1484
6209,LIS,DLE,FR,1496
6210,LIS,DUB,FR,1642
6211,LIS,FAO,FR,221
6212,LIS,HHN,FR,1793
6213,LIS,MAN,FR,1702
6214,LIS,MRS,FR,1307
6215,LIS,OPO,FR,277
6216,LIS,PSA,FR,1716
6217,LIS,STN,FR,1627
6218,LNZ,STN,FR,1073
6219,LPA,BCN,FR,2174
6220,LPA,BGY,FR,2957
6221,LPA,BHX,FR,2951
6222,LPA,BOH,FR,2784
6223,LPA,BRE,FR,3425
6224,LPA,BRS,FR,2814
6225,LPA,CRL,FR,3012
6226,LPA,DUB,FR,2931
6227,LPA,EDI,FR,3259
6228,LPA,EIN,FR,3137
6229,LPA,EMA,FR,3001
6230,LPA,FKB,FR,3066
6231,LPA,LPL,FR,3005
6232,LPA,LTN,FR,2941
6233,LPA,MAD,FR,1764
6234,LPA,MAN,FR,3024
6235,LPA,NRN,FR,3185
6236,LPA,OPO,FR,1601
6237,LPA,ORK,FR,2720
6238,LPA,PIK,FR,3186
6239,LPA,PSA,FR,2890
6240,LPA,SCQ,FR,1778
6241,LPA,SDR,FR,2010
6242,LPA,STN,FR,2963
6243,LPA,SVQ,FR,1377
6244,LPA,VLC,FR,1879
6245,LPL,ACE,FR,2850
